taxa,GBSv4names,WGStaxa,GDDDaystoSilk,GDDDaystoTassel,TasselLength,MainSpikeLength,TasselPrimaryBranches,TasselBranchLength,SpikeletsMainSpike,SpikeletsPrimaryBranch,SecondaryBranchNumber,EarHeight,LeafLength,LeafWidth,UpperLeafAngle,MiddleLeafAngle,CobDiameter,CobWeight,EarDiameter,EarLength,SeedSetLength,EarRowNumber,EarWeight,EarRankNumber,KernelWeight20
Z018E0152,#N/A,#N/A,467.9244477,990.4391789,30.47691189,378.6523894,5.532316675,0.054055082,-0.235975249,0.738595783,176.403594,166.0805915,100.0788472,767.0493202,0.12431283,-0.015323099,61.2273573,10.18910595,0.170719809,22.18264155,0.026058365,31.08719163,107.8213969,72.38477412,1.019345482
Z018E0153,#N/A,#N/A,489.003977,1013.112134,101.5424453,377.043608,5.516563323,1.880265181,1.16519809,1.662783277,170.5547929,164.0884238,73.44525683,745.1656497,-0.322117343,-0.049561415,61.47701897,10.26261855,0.172168054,19.68311768,-0.296965064,30.47362333,111.5204682,79.27953071,0.062341258
Z018E0154,#N/A,#N/A,453.95191,906.7601977,25.31093018,329.941647,5.494068869,-0.68385657,-0.340371973,-1.150486261,177.0720284,139.5076545,72.23139162,642.0517335,0.084691643,0.146678131,60.01531686,9.793130087,0.177689725,23.00906729,0.044313871,31.52670551,106.2365771,73.23073106,-0.023806492
Z018E0155,#N/A,#N/A,462.5613566,911.4063735,34.70871174,386.0049543,5.552903824,0.365288706,0.179192729,0.331085084,182.7537209,171.6488211,90.03106456,745.8888206,0.204522073,0.103948356,62.23259962,9.788922673,0.172670937,23.63247877,0.304463978,31.91408318,115.7658428,84.95734005,0.372717391
Z018E0156,#N/A,#N/A,482.0825188,935.1579999,61.00047479,388.5892903,5.600900793,0.126624332,-0.1952674,0.497450123,192.6131285,148.9110215,81.25100288,690.3587704,0.039836041,-0.22897591,58.5101261,10.96204026,0.171309577,21.61641975,0.049511606,31.03542168,129.0471757,90.67796218,0.376704709
Z018E0157,#N/A,#N/A,461.2399782,950.1798821,25.3839171,337.5746855,5.3403272,0.3714422,-0.142576785,-0.381923976,170.2205757,138.9545153,78.67397109,740.1131771,-0.06671552,-0.387860448,62.40815262,9.555410838,0.171919085,21.41396661,0.156516887,32.15794611,120.6774275,79.5148961,-0.251477238
Z018E0158,#N/A,#N/A,476.5523894,944.4942302,40.81121461,348.8974784,5.333896785,1.517564189,1.074687008,1.768115026,176.5707026,134.70395,67.54781895,707.0284526,-0.683723,-0.385828687,62.12903412,9.282673518,0.17064876,22.0799772,0.055565849,32.10188567,108.4476381,72.45315262,0.261195249
Z018E0159,#N/A,#N/A,449.2952556,917.539818,14.49612451,412.0835829,5.570413937,1.260959914,1.20571208,1.585491584,187.4327618,180.9930971,103.800031,848.3786805,0.467567707,-0.532776437,61.11257526,10.21890357,0.170242571,22.81289147,1.109549911,36.04491363,141.0078904,88.7945495,0.949590626
Z018E0160,#N/A,#N/A,458.5406508,934.7719604,19.5911999,417.5285257,5.630041372,1.449236254,1.063686603,1.01804115,193.4646396,142.6726208,78.39149505,774.6399545,0.002498496,-0.160794662,61.45940366,9.969410332,0.17077034,22.25312767,0.14065645,29.7032624,111.9239534,77.85771557,0.188863044
Z018E0161,#N/A,#N/A,477.3982626,1032.883157,50.75995199,436.2091865,5.593759635,1.470555253,0.845269744,1.139779692,201.9712103,171.8245641,96.61426038,781.7411659,0.044549912,-0.14584133,59.61521694,10.13258068,0.171066514,22.10502296,0.067864811,33.28763484,125.3884492,83.98519275,0.369457271
Z018E0162,#N/A,#N/A,475.6911716,957.3479845,22.41526042,356.8244624,5.357837309,1.181921422,0.373004537,0.331085084,179.0773317,147.8047431,81.25100288,710.4825309,0.007815439,-0.130411301,61.03931944,10.38123709,0.170634693,21.15177369,-0.792932558,29.18337895,94.4419914,69.56915352,-0.031173852
Z018E0163,#N/A,#N/A,464.3468958,956.8640997,53.14345166,386.2771196,5.553751176,0.78204155,0.62943082,1.035133971,185.0932414,137.8482368,71.58713367,707.2453754,-0.941909396,0.146678131,60.5541639,10.16183381,0.173754538,21.34609657,-0.317969396,28.90440107,97.29024222,84.69765661,0.291870194
Z018E0164,#N/A,#N/A,471.9408597,940.805028,21.28168517,366.2449362,5.384892016,1.030923409,1.209021486,1.099775121,175.2338338,143.1706628,74.39645649,704.8759111,-0.290767926,0.184900888,61.18801483,10.14149884,0.171867828,20.66998598,-0.380131895,30.17677002,107.7366169,78.86741834,0.622247685
Z018E0165,#N/A,#N/A,462.4001684,985.3468508,14.90810568,392.4892362,5.581075438,0.88704488,0.108822076,-0.155281428,202.8067533,133.4458674,75.20680388,743.2465012,0.18726445,-0.245536993,61.25247196,10.43925957,0.172201608,20.47527149,-1.799734627,24.00813993,86.18933776,61.07141756,-0.523716187
Z018E0166,#N/A,#N/A,500.3932207,1048.043811,44.76401233,388.0728632,5.393044362,1.901595311,1.011552994,2.164574208,185.0932414,162.3662404,94.06533299,684.1514413,-0.114396946,-0.388213821,60.38112626,9.482260516,0.16934362,20.31757105,-0.972109874,27.58920335,110.294442,79.1886403,0.130979795
Z018E0167,#N/A,#N/A,490.0389487,985.1745232,21.47715536,343.3830547,5.442475157,0.730131679,0.58884346,0.529995151,191.1091511,152.3353457,79.00756895,666.756984,0.444058157,0.045460431,61.13309589,9.354501898,0.170858393,21.91682677,-0.040087191,29.88106501,113.4222264,83.36054565,0.227372653
Z018E0168,#N/A,#N/A,456.0608697,916.0488582,13.13069899,278.1406165,5.231426566,0.736192754,-0.134043977,0.878142801,166.1780449,154.2809749,82.23253041,702.3316777,-0.480187559,-0.075373351,62.41859922,9.786854635,0.173032639,20.97003912,-0.395707498,31.03673723,102.2332682,81.19652293,0.123365492
Z018E0169,#N/A,#N/A,479.3805582,982.7667662,20.94023928,359.5816742,5.400726455,0.90950998,1.213269536,1.025951736,177.9075715,159.9738062,89.6263562,714.0136701,0.258381906,0.228289549,62.16442665,8.824352001,0.1704107,23.15385637,0.492787888,33.16165594,117.320707,88.89485203,0.214677468
Z018E0170,#N/A,#N/A,482.1206546,980.1039607,20.86362661,333.1787256,5.421785351,1.265625092,0.861239451,0.580259023,161.5634002,146.1957093,77.05567928,701.6220692,0.129984185,0.138972228,59.95943655,9.948061114,0.174839156,18.98861689,-0.838930414,27.28250228,101.9795027,77.95507138,-0.441627766
Z018E0171,#N/A,#N/A,459.7199103,930.1128018,58.24325955,453.3974681,5.69505266,1.312462984,0.936040079,0.962241091,197.6263866,146.1957093,68.18107735,714.2361842,-0.522846833,-0.25029563,60.38186746,10.6809933,0.168738217,22.86430027,-0.319027466,31.55852539,108.5347588,75.1405552,0.165378774
Z018E0172,#N/A,#N/A,459.5328871,941.7370335,42.77536046,369.6340987,5.594066646,0.348112285,0.432386443,0.808682249,175.2066975,157.20811,94.78041978,748.1695906,1.838698756,0.410274132,59.87365504,10.41190689,0.172490649,24.41793223,1.063347353,34.78774154,129.4487605,85.25989975,1.027463982
Z018E0173,#N/A,#N/A,457.2378526,910.2718691,31.41491939,389.3741515,5.498965835,1.335138843,1.057709556,1.235589032,176.7378112,139.1863273,70.97213772,716.4056971,-0.632578597,-0.053916593,59.93879192,10.25167917,0.169574253,23.04497757,-0.203609365,32.49979117,107.4215755,77.36238007,0.91639298
Z018E0174,#N/A,#N/A,477.4311307,970.3619875,31.93364368,387.7282117,5.566593709,0.897430979,0.521456573,0.489774858,184.5919156,153.7882025,81.82325716,719.9937609,-0.137647559,-0.471885424,62.15860366,9.785975916,0.170527951,21.17996981,-0.493201278,29.50148834,111.3514255,79.53612132,-0.385929519
Z018E0175,#N/A,#N/A,460.4068169,943.4113399,28.15898579,400.9398518,5.602089199,0.530628662,0.478078081,0.416432265,188.7696307,149.7407304,75.45268136,762.2436461,-0.473355527,0.097966155,61.39830403,9.638372055,0.170625965,19.93537513,-0.82814317,27.69182002,114.7948048,74.54628668,0.155513531
Z018E0176,#N/A,#N/A,477.446021,967.6959301,36.00513354,385.2007675,5.567158479,0.778339786,1.209021486,0.77689549,177.9075715,162.7395024,89.6263562,733.1593057,0.045822066,0.098624367,61.44575184,9.293499706,0.174372144,22.42003383,-0.142227974,32.52146687,101.8820054,79.88860531,1.45569436
Z018E0177,#N/A,#N/A,475.4330342,958.8968833,28.5221812,386.8091411,5.589855846,-0.217391803,-0.022799534,0.215840793,203.6422963,150.5704392,88.3378403,686.6444308,0.567610347,0.121955603,60.9717828,9.805349574,0.174797427,23.10024839,0.040626023,30.49151301,108.0507375,71.63503118,-0.248372702
Z018E0178,#N/A,#N/A,487.0937397,967.4264572,42.66883833,360.8453963,5.557446578,0.317085347,0.244046135,0.412102941,182.7537209,158.141807,78.61853979,689.7596288,-0.156587466,-0.063138235,61.81647846,10.12200119,0.169144506,21.25755109,-0.14578572,29.92431322,114.618554,80.0500617,0.404715784
Z018E0179,#N/A,#N/A,477.4311312,961.9292799,23.91314848,334.9787816,5.480723676,-0.07929066,-0.134043977,-0.24459192,159.7576696,153.3361354,81.25100288,728.3658321,0.541029994,0.279043126,60.43748957,9.971849104,0.172008775,20.9392396,-0.529432183,28.64907911,108.7581003,69.73026496,-0.431757058
Z018E0180,#N/A,#N/A,490.6784388,1041.733367,53.85534384,403.467296,5.522989472,1.583134661,1.630067458,1.697024586,199.6316898,171.0734495,103.6794851,760.9360938,1.444764201,0.291124311,62.4080412,9.281115668,0.170991106,21.42801293,-0.560980438,27.8621708,110.02751,75.88340644,0.116468479
Z018E0181,#N/A,#N/A,460.166203,975.5205197,36.05037611,413.0658644,5.695900399,0.747334228,0.309988324,0.416432265,182.9840127,147.8047431,79.31822904,735.5621428,0.701339257,0.375810474,59.6346237,10.28657101,0.171718363,21.42244783,-0.130938105,32.28036044,109.8090637,71.04641679,0.784160515
Z018E0182,#N/A,#N/A,478.339652,983.3637518,31.27933412,391.858313,5.531112587,1.196596962,0.536752158,0.669509,187.4327618,144.1667466,81.24509402,788.9752085,0.534543824,0.410865279,60.66985854,9.975796881,0.170751076,19.38726535,-0.784459306,28.41871186,114.7623057,72.36067001,0.415974684
Z018E0183,#N/A,#N/A,489.8475383,1010.700605,43.69954995,331.2259041,5.122563214,1.676397775,0.861239451,1.715405727,178.0746801,156.3520782,89.14997269,674.6987497,-0.062335651,0.00497474,61.79941686,9.668109363,0.172266416,22.53195872,0.177089408,26.8763559,95.81020061,61.16870252,-0.045060057
Z018E0184,#N/A,#N/A,476.8337733,975.8896043,32.86695943,356.2500433,5.512554435,0.96198853,0.458646824,0.738595783,170.2205757,147.6530401,84.66941279,673.6890883,-0.625679521,0.139996286,60.26082609,10.37280919,0.169846364,22.32895882,-0.023134152,30.13058752,119.3548322,79.20576879,0.634841598
Z018E0185,#N/A,#N/A,468.6441745,956.6959849,33.55401376,395.2037522,5.551229832,1.968989571,1.28802437,1.384063304,174.8054241,143.3796292,73.51990752,732.675401,0.27391871,0.171503245,61.40998362,9.957198641,0.172098766,20.70103808,-0.761273047,28.91422828,110.4103062,75.37000884,0.092658773
Z018E0186,#N/A,#N/A,455.9600853,937.8337431,33.77239893,319.0139726,5.412546369,0.341001172,0.176659249,-0.068391726,173.7298564,158.5909581,87.04932441,713.9866683,0.968736431,0.045305373,60.39251483,10.66586791,0.170871958,21.69585213,-0.079286698,31.06644927,107.6959226,73.70151396,0.474223466
Z018E0187,#N/A,#N/A,457.0804315,993.309876,17.80085966,348.0932916,5.307326687,1.940021579,1.297706617,1.559375413,180.0799833,155.5486923,85.11655057,719.2929335,-0.171241504,-0.123371766,61.62271431,10.0015508,0.170512801,22.1285267,-0.266067606,31.10818309,104.8625272,77.77822063,-0.699759542
Z018E0188,#N/A,#N/A,468.4364287,990.0214577,31.12120435,399.1017106,5.498538607,1.551067936,1.416064528,1.610073978,196.9579522,148.5326659,81.09859311,707.2787481,0.617018369,-0.524983011,61.43667309,9.879949801,0.169696764,19.98677434,-1.01208521,27.91829729,123.990827,77.21439891,-0.031605231
Z018E0189,#N/A,#N/A,452.9551128,900.8837423,19.05141085,337.0555047,5.462551424,0.369965632,0.58884346,0.320501542,169.9901427,151.6767177,80.60674494,631.6745895,0.822023439,-0.0358876,62.1709578,9.239934717,0.170620583,23.34322926,0.652393395,33.1362311,115.3602122,74.94786914,0.695928661
Z018E0190,#N/A,#N/A,455.1314497,960.0448443,11.92396416,446.3764052,5.73739668,0.662832649,0.620197629,0.956491184,195.222853,128.7274469,70.97213772,718.2917514,0.159324601,0.046286454,61.05213361,10.15447268,0.173469387,22.54619863,-0.306007639,30.81392241,136.9327514,89.0181056,0.052154522
Z018E0191,#N/A,#N/A,450.2526762,913.3264889,46.1129257,350.9653873,5.531756355,0.827145535,0.553891059,0.950852241,179.7457661,157.7612493,86.40506646,751.2306428,0.327573957,-0.0993779,61.08651514,10.21492331,0.169817672,21.64802724,-0.207102293,30.28610386,109.184874,70.95374775,0.064729971
Z018E0192,#N/A,#N/A,462.4929854,928.6332516,35.16476388,309.0327906,5.276981886,0.890529823,0.225176458,0.955577883,171.0561187,141.2351459,70.14100823,641.7522031,0.290681687,0.161670224,61.6031214,9.706878106,0.169398492,21.71678225,-0.150626451,31.52321849,99.24248438,74.98497222,-0.279425917
Z018E0193,#N/A,#N/A,488.2613095,986.9598127,47.29048998,394.851009,5.576895876,1.25465389,1.342012856,0.886641552,200.3001243,152.2298569,78.67397109,680.5471857,-0.105323918,-0.276935871,60.19384085,10.77043398,0.170152418,20.56699644,0.106157202,31.35494385,116.1007869,84.73086058,-0.167852758
Z018E0194,#N/A,#N/A,462.0753168,950.8090163,59.1085397,413.0026536,5.528874248,1.345379691,0.991851614,1.717004098,208.1542286,135.7000339,66.97709916,685.5030372,-0.634026125,-0.148046826,61.08760044,10.73979818,0.171642133,21.76255411,-0.299642414,29.74712998,122.2872679,86.72388479,-0.203430703
Z018E0195,#N/A,#N/A,474.3671595,946.4546575,29.93021026,421.4223816,5.381666442,1.665973489,1.472746064,1.610892762,181.7510693,158.3143885,76.74119725,668.0324093,0.285221266,0.214121781,61.38588226,9.734603438,0.175170406,22.47117796,0.015010701,31.73525036,106.0427137,71.74758339,0.234292099
Z018E0196,#N/A,#N/A,480.7606849,950.5627347,28.60179159,442.1831455,5.721526512,0.575333819,1.072536168,0.808969636,190.9420425,130.1042876,63.85603831,723.5980165,-0.986732716,-0.131918011,60.49698255,10.33902597,0.169905264,20.2222862,-0.489873037,29.66312215,115.5208932,79.94271552,-0.122007979
Z018E0197,#N/A,#N/A,463.3192951,945.6116538,8.758980144,354.8486296,5.521469916,0.512828212,0.631083053,0.331085084,182.5866123,148.0615398,86.66983138,664.9493022,0.813164165,0.108042356,60.93513439,9.841221112,0.169492934,22.75588835,0.561860254,33.86421958,121.6509413,84.72936586,0.783349747
Z018E0198,#N/A,#N/A,463.2503313,956.9524551,20.11736661,346.8193803,5.380183575,0.984925058,0.388699163,1.143822102,183.9234812,157.20811,88.3378403,710.6327082,-0.677641447,-0.354179732,62.46349354,10.16900017,0.169759463,19.70878457,-1.166217391,26.2572269,110.9487415,76.81880981,-0.937106608
Z018E0199,#N/A,#N/A,459.7746766,930.9402533,37.55711624,365.038656,5.540669916,0.591134326,0.58884346,-0.285621525,185.5945672,135.7000339,70.40141793,719.0426379,0.499779734,-0.354179732,60.79999402,10.28119008,0.174628337,21.81375488,0.146060109,30.48951658,107.0322797,81.43079025,0.241749571
Z018E0200,#N/A,#N/A,474.4631319,1000.853031,55.16800845,374.4016879,5.549312703,1.376863323,1.077406112,1.37864953,195.2868662,156.6549708,85.76080852,715.3883232,-0.187121445,-0.356802899,59.53203804,10.36307975,0.170059023,20.44327669,-0.505746162,26.51241259,103.6111403,69.49453329,0.081630946
Z018E0201,#N/A,#N/A,439.9691478,876.393432,13.03623261,307.1559538,5.400684624,-0.61519925,-0.408893503,-0.466925933,168.2897464,153.9285904,80.68821052,668.7515125,-0.138658456,0.476938084,61.76858252,9.684906056,0.172210461,23.42033026,0.71233984,35.45798925,125.063734,84.70001974,0.938452075
Z018E0202,#N/A,#N/A,493.8926464,1040.439638,49.47400021,423.6966861,5.559970997,2.119678352,1.921224193,2.216912624,205.7908355,135.5373887,74.23620113,783.2221677,0.276996271,0.024368472,61.10071006,9.773326394,0.172773474,21.72787616,-0.453675556,29.5696629,105.6470452,77.72407902,-0.273994289
Z018E0220,#N/A,#N/A,458.0082191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.0858523,NA,NA,NA,NA,NA,NA,-0.092598142,29.64413555,121.1050207,83.42993735,0.471104397
Z018E0223,#N/A,#N/A,458.0082191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.5888216,NA,NA,NA,NA,NA,NA,0.254493546,29.40432286,107.4036567,76.39236232,0.64293335
Z018E0228,#N/A,#N/A,457.7563049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.8343677,NA,NA,NA,NA,NA,NA,0.135251069,28.75340268,117.5918504,80.26302859,0.109247137
Z018E0230,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Z019E0001,#N/A,#N/A,438.3134977,818.2148596,11.13290171,286.0560253,5.17668211,0.144178588,0.90406446,0.940606068,164.1716776,145.0390469,79.31822904,703.1464017,-0.699393286,0.020217724,60.60222347,9.905719775,0.166260666,21.84254859,0.520266297,32.822415,130.9338436,84.77952252,0.404578453
Z019E0002,#N/A,#N/A,450.6245345,871.7153512,37.05485152,280.753626,5.264137755,0.247854848,0.179192729,0.803044751,167.582502,149.1471659,76.67933567,677.7939349,0.191701867,0.669954537,59.06173735,10.25628957,0.169105596,22.38922307,0.283300174,33.15687937,132.8995053,91.50507758,0.541836774
Z019E0003,#N/A,#N/A,426.6724413,828.4249156,14.28740924,278.2694644,5.364523036,-0.242770215,-0.614650052,-1.263578498,161.3627635,124.019756,59.34623268,649.1048938,-1.260154088,0.606530331,59.80284498,10.70432418,0.169546413,21.93028185,0.408446315,31.27272439,112.9634416,81.9301095,1.082012062
Z019E0004,#N/A,#N/A,433.8487351,820.344588,17.06695915,276.7293311,5.323006004,-1.035544633,-1.22448352,-0.764521333,167.7831387,125.2411534,59.55774183,671.3363103,-0.526205531,0.557241539,62.40592305,9.462103964,0.168581918,20.99454267,-0.077180527,30.48646418,112.908727,82.26637405,0.242799158
Z019E0005,#N/A,#N/A,436.2513344,826.519364,16.25647422,302.8007563,5.414284504,-0.396708333,0.687584516,0.161861422,169.7895059,124.5728952,60.63474857,632.1284665,-1.256727164,-0.17805906,62.69494051,9.75736707,0.172999261,22.59147824,0.053872261,32.58246126,110.6166415,84.78127745,0.378743103
Z019E0006,#N/A,#N/A,429.0872966,835.2971887,16.07698481,274.1081073,5.256501536,0.128386535,0.58884346,0.580259023,163.9710409,148.066098,72.11357731,655.993108,-0.535886229,-0.054182738,60.20599463,9.928818707,0.167616967,21.75782354,0.218511146,34.26637941,126.0276071,88.93963087,0.312594959
Z019E0007,#N/A,#N/A,433.0043635,832.9051862,22.67284402,293.8681255,5.26225462,0.008356553,0.388699163,-0.306896289,165.9774082,137.3928163,66.08233288,620.7265545,-0.974476495,-0.220625046,59.51064898,9.958271076,0.169904521,19.96670979,0.045550265,30.16586368,116.1040149,81.73307305,-0.208093759
Z019E0008,#N/A,#N/A,430.5436946,834.0131092,-0.692367915,245.4493329,5.185296089,-0.190289089,-0.226648553,0.803044751,153.5379311,131.210566,65.78881215,615.7707031,-0.510992337,0.330333009,60.10618542,10.19091314,0.170673082,21.4150919,0.637666239,31.78121993,126.7284547,92.39123197,0.863229946
Z019E0009,#N/A,#N/A,433.4735575,819.2514605,18.86691032,300.8760389,5.283334975,0.660592124,0.838206519,1.384063304,165.9774082,135.7000339,61.84062101,623.4798053,-0.724069599,0.408362728,60.10322675,10.48104223,0.167680216,21.01793216,0.218222978,30.80464699,135.1346687,92.85838415,0.486332136
Z019E0010,#N/A,#N/A,435.7849265,831.3912746,18.11757039,300.6122908,5.359472692,0.435177032,-0.340371973,0.240012264,165.7767714,131.2176565,63.55278039,696.5660995,-1.127074865,-0.454999675,61.2433242,9.954965036,0.169157637,21.65364198,0.140287804,33.23262482,121.2618439,88.26129201,0.105604079
Z019E0011,#N/A,#N/A,424.6431982,810.5188783,12.81171077,252.1806302,5.216411818,-0.512914336,-0.235975249,-0.98071678,171.7958732,126.2323129,58.05771678,653.1004242,-0.339704219,-0.048453934,59.41765771,10.39326292,0.164139675,20.83723755,0.13160788,31.90481825,130.8498903,95.64132831,0.355165602
Z019E0012,#N/A,#N/A,426.8113606,815.6268819,28.07149837,288.6983533,5.280257362,-0.152840966,0.546384391,0.727951778,172.9996936,139.5076545,63.21178036,632.5405034,-0.771976791,0.537340908,60.1889711,10.09334675,0.169985627,23.64037415,0.634887403,34.3329835,116.3420658,91.25284036,2.028192392
